Date,GDX GLD_cum_rets,GDX SLV_cum_rets,GDX USLV_cum_rets,GDX SIVR_cum_rets,GDX KXI_cum_rets,GDX JPM_cum_rets,GDXJ GLD_cum_rets,GDXJ SLV_cum_rets,GDXJ USLV_cum_rets,GDXJ SIVR_cum_rets,GDXJ KXI_cum_rets,GLD SLV_cum_rets,GLD SIVR_cum_rets,GLD SPY_cum_rets,GLD VOO_cum_rets,GLD VTI_cum_rets,GLD VDC_cum_rets,GLD KXI_cum_rets,GLD JPM_cum_rets,GLD CMCSA_cum_rets,GOOGL CMCSA_cum_rets,NVDA QQQ_cum_rets,NVDA MSFT_cum_rets,NVDA WFC_cum_rets,CSCO GS_cum_rets,HYG JNK_cum_rets,HYG CVX_cum_rets,JNK CVX_cum_rets,SLV SIVR_cum_rets,SLV SPY_cum_rets,SLV VOO_cum_rets,SLV VTI_cum_rets,SLV VDC_cum_rets,SLV KXI_cum_rets,SIVR SPY_cum_rets,SIVR VTI_cum_rets,SIVR VDC_cum_rets,SIVR KXI_cum_rets,SPY VOO_cum_rets,SPY CMCSA_cum_rets,VOO CMCSA_cum_rets,VTI CMCSA_cum_rets,UPRO WFC_cum_rets,JPM GS_cum_rets
2020-01-15,1.392747872450933,1.379688279603073,1.4015485473615898,1.3242974609491205,1.6309026204859682,1.5745195776083092,1.2284281607889307,1.3254143607206688,1.5771568058490173,1.364063228253007,1.5289187160886095,1.2211829725920371,1.2080879906291022,1.3323932604863056,1.276930163572338,1.3790949771787884,1.1978489730663964,1.2029770948118248,1.310469695689909,1.4698564880128513,1.6035510328359601,1.5457970907909149,1.7550014511336933,1.545515810020555,1.494700656932202,1.0,1.3384806620255416,1.3555495880137052,1.0,1.25919187641302,1.2407512116162456,1.23143148334099,1.3395224834465567,1.3279169244664462,1.2235956408374586,1.2341071520001368,1.371506492921047,1.3801193980896698,1.0,1.4938542230107483,1.4702620374979356,1.5734631881486423,1.3871363575597593,1.2139039804275762
2020-01-16,1.392747872450933,1.379688279603073,1.3992889445474521,1.3242974609491205,1.6309026204859682,1.5745195776083092,1.232394762689662,1.3254143607206688,1.5782131220629907,1.364063228253007,1.5289187160886095,1.2211829725920371,1.2080879906291022,1.3323932604863056,1.276930163572338,1.3790949771787884,1.1952517470043877,1.2007151608482947,1.3070517838684703,1.4698564880128513,1.6035510328359601,1.5457970907909149,1.7550014511336933,1.5545245990911043,1.494700656932202,1.0,1.3424023938199552,1.3593158834775847,1.0,1.2540634355016584,1.2355963060929525,1.226161743308689,1.3363333820160377,1.325084498702209,1.218780894309599,1.2291520337383697,1.3686327315707896,1.3776006862389187,1.0,1.4938542230107483,1.4702620374979356,1.5734631881486423,1.3908289386708983,1.2139039804275762
2020-01-17,1.392747872450933,1.379688279603073,1.4069744843414096,1.3242974609491205,1.6309026204859682,1.5745195776083092,1.234772538138017,1.3254143607206688,1.583723508440908,1.364063228253007,1.5289187160886095,1.2211829725920371,1.2080879906291022,1.3323932604863056,1.276930163572338,1.3790949771787884,1.1952416161861485,1.200629729296363,1.304143277780416,1.4698564880128513,1.6035510328359601,1.5457970907909149,1.7550014511336933,1.558367303860716,1.494700656932202,1.0,1.3464820026545046,1.3634295523348725,1.0,1.254297961411018,1.2356878143980028,1.2266996729387165,1.3367499445643827,1.3254261061808597,1.2184162700234151,1.229091367188359,1.3684537664624299,1.3773464770797894,1.0,1.4938542230107483,1.4702620374979356,1.5734631881486423,1.3920229910904105,1.2139039804275762
2020-01-21,1.392747872450933,1.379688279603073,1.4069744843414096,1.3242974609491205,1.6309026204859682,1.5745195776083092,1.2271089189670794,1.3254143607206688,1.583723508440908,1.364063228253007,1.5289187160886095,1.2211829725920371,1.2080879906291022,1.3323932604863056,1.276930163572338,1.3790949771787884,1.194810043965889,1.200376078890663,1.3088043124839244,1.4698564880128513,1.6035510328359601,1.5457970907909149,1.7550014511336933,1.5631521284615633,1.494700656932202,1.0,1.3464820026545046,1.3634295523348725,1.0,1.250697966183639,1.232143514220644,1.2231758746513333,1.330710400657309,1.3195872331696903,1.2147396881635277,1.2254912258273756,1.3623437949122927,1.3714362935674886,1.0,1.4938542230107483,1.4702620374979356,1.5734631881486423,1.398739082002162,1.2139039804275762
2020-01-22,1.392747872450933,1.379688279603073,1.411686139814312,1.3242974609491205,1.6309026204859682,1.5745195776083092,1.227139847680546,1.3264746201457085,1.586770921522179,1.3654076334197693,1.5289187160886095,1.2222368100718262,1.2094166025820106,1.3323932604863056,1.276930163572338,1.3790949771787884,1.19511598597035,1.2002125273817985,1.3088043124839244,1.4698564880128513,1.6035510328359601,1.5457970907909149,1.7550014511336933,1.5631521284615633,1.4943130832239175,1.0,1.345754781766275,1.3628536482677522,1.0,1.2518767450408395,1.2332518539327415,1.2240995182700605,1.331749241107388,1.3201199467805929,1.2161933260157816,1.226690243213699,1.3636618516798182,1.3722483545863204,1.0,1.4938542230107483,1.4702620374979356,1.5734631881486423,1.4006063760368899,1.2139039804275762
2020-01-23,1.392747872450933,1.379688279603073,1.4122387977208706,1.3242974609491205,1.6309026204859682,1.5745195776083092,1.2347612377446462,1.332185565220986,1.591258042538784,1.371736623493269,1.5289187160886095,1.2204095367605277,1.2081720634022806,1.3323932604863056,1.276930163572338,1.3790949771787884,1.196425456141887,1.2026352569086054,1.3088043124839244,1.4698564880128513,1.6035510328359601,1.5457970907909149,1.7550014511336933,1.5631521284615633,1.4917414044940545,1.0,1.3498478855868956,1.366985278074679,1.0,1.2505880480437803,1.2320494796235912,1.2228151000534795,1.3310684045059846,1.3206533697482894,1.21551315106448,1.2260144692962127,1.3635905892421938,1.3733885848374856,1.0,1.4938542230107483,1.4702620374979356,1.5734631881486423,1.4018952936557865,1.2139039804275762
2020-01-24,1.392747872450933,1.379688279603073,1.4291129362171504,1.3242974609491205,1.6309026204859682,1.5745195776083092,1.2347612377446462,1.332185565220986,1.6076794423030196,1.371736623493269,1.5289187160886095,1.2266043784340712,1.2137599641072971,1.3323932604863056,1.276930163572338,1.3790949771787884,1.1905500132132487,1.1989747634447905,1.3088043124839244,1.4572978913561727,1.6008761381941634,1.5457970907909149,1.7550014511336933,1.5631521284615633,1.4858587684408981,1.0,1.3482297339936178,1.3652357835247197,1.0,1.2642367796750458,1.2458160841445352,1.236759553470079,1.343597872553914,1.3307850355553732,1.2285611541241643,1.2393580950232843,1.375526919570581,1.3829317071343885,1.0,1.488275599867045,1.4647853113108364,1.5681036387005827,1.4018952936557865,1.2139039804275762
2020-01-27,1.392747872450933,1.379688279603073,1.4291129362171504,1.3242974609491205,1.6290669707465892,1.5747168593380794,1.2347612377446462,1.332185565220986,1.6076794423030196,1.371736623493269,1.5303447695579564,1.2266043784340712,1.2137599641072971,1.322472162094514,1.2670818021910994,1.3696648272165228,1.1859903677590882,1.1921984962920034,1.3040093358644822,1.4501879159541562,1.6084871041744324,1.5457970907909149,1.7550014511336933,1.5631521284615633,1.4920818323426535,1.0,1.3470357979535492,1.364468066034659,1.0,1.2566066526285538,1.2382600531271082,1.2296533662039757,1.341879564517693,1.3307850355553732,1.220667070291027,1.2319872191692183,1.3735318997312564,1.3829317071343885,1.0,1.491195433472711,1.4676298920346533,1.5705160258876254,1.4018952936557865,1.2139039804275762
2020-01-28,1.392747872450933,1.379688279603073,1.4291129362171504,1.3242974609491205,1.6444954495875233,1.5982794294259002,1.2347612377446462,1.332185565220986,1.6076794423030196,1.371736623493269,1.5452757235808772,1.2266043784340712,1.2137599641072971,1.3327905061034568,1.277559591725881,1.3795966169993266,1.191904181639549,1.1995671815119655,1.3188097148504367,1.4574980203708958,1.6046507126603489,1.5528320318613864,1.7550014511336933,1.5709521045355541,1.497908999345743,1.0,1.3477776221401734,1.3651872221740562,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.349565306906204,1.2425167346991266,1.2534240810071808,1.390742810147119,1.4016844706288327,1.0,1.4880004722376015,1.4642724446493254,1.5677109337313673,1.4104804359021372,1.2139039804275762
2020-01-29,1.39972176369838,1.379688279603073,1.4286306547957164,1.3242974609491205,1.6444954495875233,1.5982794294259002,1.2451876091860572,1.332185565220986,1.6076794423030196,1.371736623493269,1.559691954670944,1.228129933360714,1.21490776274293,1.3304506870147716,1.275127990278318,1.3773460049235824,1.1871169098782097,1.1995671815119655,1.3188097148504367,1.4496268342024492,1.597281851024431,1.5528320318613864,1.7550014511336933,1.5638866560991516,1.497908999345743,1.0,1.3466585822224828,1.3637770861993368,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.349565306906204,1.2425167346991266,1.2534240810071808,1.390742810147119,1.4016844706288327,1.0,1.4824973002539088,1.4588609294889758,1.5620788023741983,1.4072727384608843,1.2139039804275762
2020-01-30,1.3980719599780578,1.3906346273909036,1.4574195342660974,1.3355219326841956,1.6444954495875233,1.5982794294259002,1.2451876091860572,1.3428042069206807,1.6076794423030196,1.3826315827994071,1.559691954670944,1.2368498921384468,1.2238949965311519,1.3326122661763102,1.2772335142147995,1.3791357664312387,1.1926707538673629,1.1995671815119655,1.3188097148504367,1.4607036526665163,1.6094515415145594,1.5528320318613864,1.743169898365449,1.554496145603915,1.497908999345743,1.0,1.3522007908929718,1.3691228310184926,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.349565306906204,1.2425167346991266,1.2534240810071808,1.390742810147119,1.4016844706288327,1.0,1.4913506174475009,1.4677754189730983,1.571370281804609,1.4019518962107194,1.2154696201247919
2020-01-31,1.399927469903922,1.3906346273909036,1.4574195342660974,1.3355219326841956,1.6444954495875233,1.5982794294259002,1.2451876091860572,1.3428042069206807,1.6076794423030196,1.3826315827994071,1.559691954670944,1.2368498921384468,1.2238949965311519,1.3326122661763102,1.2772335142147995,1.3791357664312387,1.1926707538673629,1.1995671815119655,1.3188097148504367,1.4607036526665163,1.6094515415145594,1.5528320318613864,1.735349486643389,1.5457463840282717,1.4994994532197836,1.0,1.366826357091929,1.3833917572096208,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.349565306906204,1.2425167346991266,1.2534240810071808,1.390742810147119,1.4016844706288327,1.0,1.4913506174475009,1.4677754189730983,1.571370281804609,1.3843155332597834,1.2143886589012876
2020-02-03,1.399927469903922,1.3906346273909036,1.4574195342660974,1.3355219326841956,1.6444954495875233,1.5982794294259002,1.2451876091860572,1.3428042069206807,1.6076794423030196,1.3826315827994071,1.559691954670944,1.2368498921384468,1.2238949965311519,1.3326122661763102,1.2772335142147995,1.3791357664312387,1.1926707538673629,1.1995671815119655,1.3188097148504367,1.4607036526665163,1.6094515415145594,1.5537648377888857,1.7335434262615834,1.5492622130361364,1.5036114839201038,1.0,1.3679041208141338,1.3842413885140656,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.3593651615282936,1.2425167346991266,1.2679408430625487,1.390742810147119,1.4016844706288327,1.0,1.4913506174475009,1.4677754189730983,1.571370281804609,1.3912334903908121,1.2128171687313993
2020-02-04,1.399927469903922,1.3906346273909036,1.4574195342660974,1.3355219326841956,1.6444954495875233,1.5982794294259002,1.2451876091860572,1.3428042069206807,1.6076794423030196,1.3826315827994071,1.559691954670944,1.2368498921384468,1.2238949965311519,1.3326122661763102,1.2772335142147995,1.3791357664312387,1.1926707538673629,1.1995671815119655,1.3188097148504367,1.4607036526665163,1.6094515415145594,1.5560342373407328,1.7329197091164585,1.5579113375638225,1.5091876194722604,1.0,1.3701055388163335,1.3863428701381855,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.365687825100448,1.2425167346991266,1.2679408430625487,1.390742810147119,1.4016844706288327,1.0,1.4913506174475009,1.4677754189730983,1.571370281804609,1.4087115735631193,1.2115443308561709
2020-02-05,1.399927469903922,1.3906346273909036,1.4574195342660974,1.3355219326841956,1.6444954495875233,1.5903294318242929,1.2451876091860572,1.3428042069206807,1.6076794423030196,1.3826315827994071,1.559691954670944,1.2368498921384468,1.2238949965311519,1.3284134916222436,1.2731517827401992,1.3757697586114057,1.1893962858540472,1.1979989227911052,1.3117418914440575,1.4577924765093915,1.6094515415145594,1.5617550737483246,1.743041955044711,1.5506697513997982,1.5091876194722604,1.0,1.3848256120587918,1.4010639265835532,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.365687825100448,1.2425167346991266,1.2679408430625487,1.390742810147119,1.4016844706288327,1.0,1.4913506174475009,1.4677754189730983,1.571370281804609,1.4087115735631193,1.2080767824483754
2020-02-06,1.399927469903922,1.3906346273909036,1.4574195342660974,1.3355219326841956,1.6444954495875233,1.5970481064425335,1.2451876091860572,1.3428042069206807,1.6076794423030196,1.3826315827994071,1.559691954670944,1.2368498921384468,1.2238949965311519,1.330208822719848,1.2749285194759032,1.3778204228761803,1.1913915347438655,1.1994458730426052,1.3148598298107066,1.460134025152405,1.6094515415145594,1.5617550737483246,1.7414414164008019,1.5580763837108855,1.5091876194722604,1.0,1.3848256120587918,1.4010639265835532,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.365687825100448,1.2425167346991266,1.2679408430625487,1.390742810147119,1.4016844706288327,1.0,1.4913506174475009,1.4677754189730983,1.571370281804609,1.4087115735631193,1.2033406220307985
2020-02-07,1.399927469903922,1.3906346273909036,1.4574195342660974,1.3355219326841956,1.6444954495875233,1.5917775308595115,1.2451876091860572,1.3428042069206807,1.6076794423030196,1.3826315827994071,1.559691954670944,1.2368498921384468,1.2238949965311519,1.3346254411281668,1.2792302151513668,1.3823760468401578,1.192336419569981,1.2027108860946536,1.3179969360482426,1.4596890027950105,1.6094515415145594,1.5617550737483246,1.7414414164008019,1.5580763837108855,1.509267108159777,1.0,1.3848256120587918,1.4010639265835532,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.365687825100448,1.2425167346991266,1.2679408430625487,1.390742810147119,1.4016844706288327,1.0,1.4913506174475009,1.4677754189730983,1.571370281804609,1.4087115735631193,1.1979919931778509
2020-02-10,1.4071622173378535,1.3906346273909036,1.4574195342660974,1.3355219326841956,1.6444954495875233,1.5984435505125107,1.2451876091860572,1.3490779270537985,1.6076794423030196,1.3889791542586103,1.559691954670944,1.2368498921384468,1.2238949965311519,1.332718472856695,1.2774662302147175,1.3804706933755087,1.1920392417799242,1.2027108860946536,1.317435663895732,1.461498518089659,1.6094515415145594,1.5617550737483246,1.7414414164008019,1.5580763837108855,1.5000614525019684,1.0,1.3848256120587918,1.4010639265835532,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.365687825100448,1.2425167346991266,1.2679408430625487,1.390742810147119,1.4016844706288327,1.0,1.4913506174475009,1.4677754189730983,1.571370281804609,1.4087115735631193,1.1958528060103735
2020-02-11,1.4071622173378535,1.3906346273909036,1.4574195342660974,1.3355219326841956,1.6444954495875233,1.5990197077833548,1.2451876091860572,1.3490779270537985,1.6076794423030196,1.3889791542586103,1.559691954670944,1.2368498921384468,1.2238949965311519,1.3308838232463662,1.2755877966087978,1.378109109419281,1.1920392417799242,1.2027108860946536,1.315230027131319,1.461498518089659,1.6094515415145594,1.554480648347023,1.7204947290157242,1.5560543533856497,1.497321145020761,1.0,1.3848256120587918,1.4010639265835532,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.365687825100448,1.2425167346991266,1.2679408430625487,1.390742810147119,1.4016844706288327,1.0,1.4913506174475009,1.4677754189730983,1.571370281804609,1.4087115735631193,1.1944610572085619
2020-02-12,1.4071622173378535,1.3913206523003705,1.4574195342660974,1.3363974795487277,1.6444954495875233,1.5990197077833548,1.2451876091860572,1.3490779270537985,1.6076794423030196,1.3889791542586103,1.559691954670944,1.2368498921384468,1.2238949965311519,1.328251449036907,1.2729633411825905,1.3755483898011713,1.1920392417799242,1.2027108860946536,1.3152928370918735,1.461498518089659,1.6094515415145594,1.55301476000481,1.713666527740906,1.5505964273411303,1.4958616333652994,1.0,1.3848256120587918,1.4010639265835532,1.0,1.278483327824313,1.260311888422754,1.2511167457081338,1.3591160949097585,1.365687825100448,1.2425167346991266,1.2679408430625487,1.390742810147119,1.4016844706288327,1.0,1.4913506174475009,1.4677754189730983,1.571370281804609,1.4087115735631193,1.1999654510578592
2020-02-13,1.4071622173378535,1.392069571946296,1.4670509016302022,1.3375875634462462,1.6444954495875233,1.5990197077833548,1.2451876091860572,1.3490779270537985,1.6143591212655168,1.3889791542586103,1.559691954670944,1.2386637232583917,1.2261157417625184,1.3322394262118813,1.2769052811287105,1.3792220809861937,1.1920392417799242,1.2027108860946536,1.3186888671411707,1.46471446305104,1.6094515415145594,1.5572779617035426,1.7151697203681433,1.5614471811446524,1.5226370544973022,1.0,1.3848256120587918,1.4010639265835532,1.0,1.2840817295966924,1.2658605504988738,1.2563620710130587,1.361324641314389,1.365687825100448,1.2485455858856556,1.2736171944990173,1.393382498672023,1.4016844706288327,1.0,1.4906200317339335,1.4670897208912592,1.5709438467354386,1.4087115735631193,1.2005939747498318
2020-02-14,1.4071622173378535,1.3953259236742632,1.4751921151438485,1.3395656061263703,1.6444954495875233,1.5990197077833548,1.2451876091860572,1.3490779270537985,1.6235454112251413,1.3889791542586103,1.5629443832708425,1.240154563645271,1.2264156426077373,1.3322394262118813,1.2769052811287105,1.3792220809861937,1.1920392417799242,1.2031449546011255,1.3186888671411707,1.4672637215652218,1.6094515415145594,1.5296184134310415,1.6893977203010628,1.5367561089311952,1.5226370544973022,1.0,1.3848256120587918,1.4010639265835532,1.0,1.2873332543121876,1.2690762418067016,1.2595967552038292,1.3633878085773605,1.365687825100448,1.2506059766667736,1.2756620345948795,1.3942562850788764,1.4016844706288327,1.0,1.4914571429438164,1.4679574641068696,1.5717809831869751,1.4087115735631193,1.2005939747498318
2020-02-18,1.4071622173378535,1.3953259236742632,1.4751921151438485,1.3395656061263703,1.6444954495875233,1.5990197077833548,1.2451876091860572,1.3490779270537985,1.6235454112251413,1.3889791542586103,1.5428123808281016,1.2470337136857907,1.2337138381655544,1.3322394262118813,1.2769052811287105,1.3792220809861937,1.184020831079597,1.196230347357166,1.3070322847191436,1.473038313244944,1.6094515415145594,1.5234378215127418,1.6867890299206323,1.5203386315013125,1.5226370544973022,1.0,1.3848256120587918,1.4010639265835532,1.0,1.2873332543121876,1.2690762418067016,1.2595967552038292,1.3633878085773605,1.365687825100448,1.2506059766667736,1.2756620345948795,1.4102060637548743,1.4016844706288327,1.0,1.4899354344615885,1.4663549833212497,1.5703492743922385,1.4087115735631193,1.2005939747498318
2020-02-19,1.4017408286343653,1.3953259236742632,1.4640551775214061,1.3395656061263703,1.638275143208678,1.5981267321767727,1.2338040775308823,1.3490779270537985,1.6191412565092607,1.3889791542586103,1.5307178755634112,1.243954209786748,1.230293045090861,1.3320713159325115,1.2767531241445296,1.3791617069266129,1.181787875333994,1.1957074642531973,1.3117980064118766,1.473038313244944,1.6094515415145594,1.5054061298933052,1.6632582606606703,1.502791364835311,1.5226370544973022,1.0,1.3848256120587918,1.4010639265835532,1.0,1.2832663469339414,1.2650241549117698,1.2556656421899657,1.3571040242341175,1.3612840924066538,1.2462107439016232,1.2714019503528475,1.403596431302344,1.3969527862728297,1.0,1.494239264643688,1.4706762914047435,1.5747805502378684,1.4087115735631193,1.2005939747498318
2020-02-20,1.4041264702974487,1.3953259236742632,1.474680934426119,1.3395656061263703,1.6382259172555422,1.5994271496434325,1.2404527342797824,1.3509015239394142,1.625836321631355,1.3914435645768195,1.5351527643066833,1.248667694259584,1.2343939340003172,1.328670696140612,1.2734358128079608,1.3762189854531703,1.1812009043777767,1.1935356072405483,1.310819043376077,1.473038313244944,1.6094515415145594,1.5174791509483496,1.6722655928536025,1.5242491370200764,1.5226370544973022,1.0,1.3848256120587918,1.4010639265835532,1.0,1.2837944179081742,1.26564208156165,1.2567014419447542,1.3606074727112472,1.3631644841779205,1.246124018694529,1.2718219426364221,1.4064823155304667,1.3982170296880172,1.0,1.494239264643688,1.4706762914047435,1.5747805502378684,1.4087115735631193,1.2005939747498318
2020-02-21,1.3978612814249403,1.3953259236742632,1.4795960688290481,1.3395656061263703,1.6252532125058166,1.5807904597597915,1.2360848583273678,1.3433257279483808,1.6292356970132345,1.3826296739560555,1.5243694496075717,1.2517236327066634,1.23865347907319,1.3178283776870408,1.2625540361534608,1.3653151341745617,1.1762110230072416,1.1874113625671756,1.299414279653348,1.473038313244944,1.6094515415145594,1.5373631769098133,1.686783729139533,1.557522453093355,1.5226370544973022,1.0,1.3848256120587918,1.4010639265835532,1.0,1.2750443346156677,1.2568525625528602,1.2479142117268018,1.3583406213385771,1.3596551961194132,1.2386301848358863,1.264288110424679,1.405452076971825,1.3959506660039394,1.0,1.494239264643688,1.4706762914047435,1.5747805502378684,1.3880608373093237,1.2005939747498318
2020-02-24,1.3969443924981184,1.3936413825090355,1.4772016591476267,1.3391436961310819,1.6077287050832547,1.5645298605579847,1.242603849418538,1.3491342000749755,1.6292356970132345,1.3896804986850162,1.5150191545147351,1.2517236327066634,1.23865347907319,1.3003150942454547,1.244905924367409,1.3478343095586034,1.1623581529703033,1.1720154796004,1.2852304773900003,1.473038313244944,1.6027262323422176,1.5373631769098133,1.7056368908074568,1.557522453093355,1.5226370544973022,1.0,1.3848256120587918,1.4010639265835532,1.0,1.2559960736714029,1.237658100458141,1.2289152187091583,1.3436047061388723,1.3431535165168498,1.2183852277754812,1.24409316530461,1.38951665571318,1.3782489443674115,1.0,1.494239264643688,1.4706762914047435,1.5747805502378684,1.3537156739143443,1.2005939747498318
2020-02-25,1.4058203903207032,1.3919658083036357,1.5291265205859919,1.3362246177432318,1.6209209840235812,1.5650433020371555,1.242603849418538,1.3555704027367486,1.6292356970132345,1.3896804986850162,1.536512339099772,1.2517236327066634,1.23865347907319,1.2987552272402367,1.2434737611986977,1.3460550584112556,1.1655437538699351,1.1763087292026946,1.2771997056967115,1.469786153035326,1.6085485749359796,1.5373631769098133,1.7056368908074568,1.557522453093355,1.5226370544973022,1.0,1.3725763414216114,1.389345110259285,1.0,1.2629517625307456,1.2447489577172153,1.2356219302664584,1.3559610120787289,1.3566391889800584,1.2266685816035399,1.2521257985546992,1.403158663369746,1.3930288613611859,1.0,1.494239264643688,1.4706762914047435,1.5747805502378684,1.3286989902975863,1.2005939747498318
2020-02-26,1.4058203903207032,1.3941628202369756,1.5301526970850863,1.3396166824588396,1.623636039413606,1.5726870283067549,1.241276567769718,1.3555704027367486,1.6281170289177669,1.3896804986850162,1.536512339099772,1.2502154979209958,1.2382767663797412,1.298776898903918,1.2431639244604455,1.3451978189018021,1.1629075812358471,1.1750708554435074,1.2808422656868046,1.4610423139007342,1.6211584568636161,1.5373631769098133,1.7083774061722123,1.557522453093355,1.5226370544973022,1.0,1.3633713291308642,1.3801336938493882,1.0,1.2640122612838938,1.245445782055068,1.2357123892542574,1.3546315117541488,1.3568213497095485,1.2265773265093398,1.2510664597940777,1.4006825194022454,1.3920597069423892,1.0,1.494239264643688,1.4706762914047435,1.5747805502378684,1.3393796254368835,1.2055644333469524
2020-02-27,1.4058203903207032,1.4172654980934316,1.5399419790441322,1.3617799696035335,1.6380699695159218,1.586001999397427,1.2089167770885476,1.3555704027367486,1.643507536920454,1.3896804986850162,1.536512339099772,1.245882058083092,1.2330545406095226,1.2822103121636585,1.226903040859459,1.3291658864787785,1.147378183461939,1.1622354343404397,1.2662273863039282,1.45268199468327,1.6211584568636161,1.5373631769098133,1.714858973517864,1.557522453093355,1.5226370544973022,1.0,1.3561165874066767,1.3732343787839376,1.0,1.249931204181976,1.2316883719566538,1.222165671887329,1.341778507955083,1.3470003075590453,1.2134955172069315,1.2385188852642663,1.3887978035645099,1.3832028475120077,1.0,1.502760100098082,1.4706762914047435,1.5747805502378684,1.3011888935724454,1.2072357329356087
2020-02-28,1.394418776987791,1.414080590875383,1.4744471542671822,1.3596185912694128,1.6380699695159218,1.586001999397427,1.186933229675915,1.341424719624459,1.590046864304231,1.3765438326965604,1.4986823911190363,1.2386105817133735,1.224858757405788,1.3036784679661815,1.2475765318697964,1.3495018588893122,1.1609102834735583,1.1762396710635636,1.2706679228508502,1.4687727985665069,1.6211584568636161,1.5373631769098133,1.732793499449497,1.557522453093355,1.5226370544973022,1.0,1.3554639053603967,1.3729170984428547,1.0,1.2797333888873714,1.2606141722625328,1.2506931567365784,1.3627314117668912,1.3686250720064361,1.2443768568275866,1.2681270863076792,1.4108135632605485,1.4058851406773953,1.0,1.502760100098082,1.4706762914047435,1.5747805502378684,1.3254365389145335,1.2072357329356087
2020-03-02,1.4122423622637352,1.431998161763353,1.4656127880805698,1.3759581211504726,1.634790771943028,1.586001999397427,1.2128123960694575,1.3675689470267478,1.572939789722501,1.401105570317311,1.5038310639017327,1.2395004661592153,1.227223439336037,1.3036784679661815,1.2475765318697964,1.3495018588893122,1.1609102834735583,1.1762396710635636,1.2929237326122602,1.4687727985665069,1.6211584568636161,1.5373631769098133,1.732793499449497,1.557522453093355,1.5226370544973022,1.0,1.3740945268844573,1.3908955330466806,1.0,1.2797333888873714,1.2606141722625328,1.2506931567365784,1.3627314117668912,1.3686250720064361,1.2443768568275866,1.2681270863076792,1.4108135632605485,1.4058851406773953,1.0,1.502760100098082,1.4706762914047435,1.5747805502378684,1.3591550183144445,1.2083564949369634
2020-03-03,1.4212937351258164,1.431998161763353,1.4870654085312016,1.3759581211504726,1.658249626373268,1.586001999397427,1.2190421474093593,1.3675689470267478,1.5976866528672362,1.401105570317311,1.5247048898310738,1.2405933477274769,1.2283745991511479,1.329583063825354,1.272976771913281,1.373932487760198,1.1609102834735583,1.1897684514503626,1.2929237326122602,1.493487763956927,1.6211584568636161,1.5373631769098133,1.732793499449497,1.557522453093355,1.5226370544973022,1.0,1.3740945268844573,1.3908955330466806,1.0,1.3075838582079968,1.2878979427824995,1.2769842423665985,1.3830912422900299,1.382558161985921,1.2723231900137848,1.2945141261508821,1.4312863731998995,1.419943298370625,1.0,1.502760100098082,1.4706762914047435,1.5747805502378684,1.3591550183144445,1.2042502029313797
2020-03-04,1.4212937351258164,1.431998161763353,1.4920756535936428,1.3759581211504726,1.658249626373268,1.586001999397427,1.2190421474093593,1.3675689470267478,1.6029294625752253,1.401105570317311,1.5137490468936952,1.2441508823827339,1.232108535967601,1.329583063825354,1.272976771913281,1.373932487760198,1.1609102834735583,1.1727577782342304,1.2929237326122602,1.493487763956927,1.6211584568636161,1.5373631769098133,1.732793499449497,1.557522453093355,1.5226370544973022,1.0,1.3740945268844573,1.3908955330466806,1.0,1.2881491284223556,1.2687392293057376,1.2584817996695015,1.3620481503139337,1.3669031572548627,1.2531442065529736,1.276265188935573,1.410514673818045,1.4045550325429792,1.0,1.502760100098082,1.4706762914047435,1.5747805502378684,1.3591550183144445,1.2036182934692257
2020-03-05,1.4212937351258164,1.431998161763353,1.5031728750136435,1.3759581211504726,1.658249626373268,1.586001999397427,1.2190421474093593,1.3675689470267478,1.6029294625752253,1.401105570317311,1.5295474403870475,1.2441508823827339,1.232108535967601,1.329583063825354,1.272976771913281,1.373932487760198,1.1609102834735583,1.1879702571039181,1.2929237326122602,1.493487763956927,1.6211584568636161,1.5373631769098133,1.732793499449497,1.557522453093355,1.5226370544973022,1.0,1.3720111714931116,1.3887475256607589,1.0,1.310627651022953,1.29134902443306,1.2809204598303792,1.3777535974710293,1.3803213528411802,1.2762104275422872,1.2992904520634028,1.4268230560288218,1.4185821615865843,1.0,1.502760100098082,1.4706762914047435,1.5747805502378684,1.3591550183144445,1.203693567819471
